到底	15157
到我	1566
到手	1609
到时	4894
到期	2627
到来	3510
到此	1450
到货	2054
到达	5116
到过	1221
到这	1307
制	4160
制作	11763
制作人	1180
制冷	1155
制剂	1182
制动	1354
制品	2043
制备	1585
制定	9601
制度	14636
制度建设	1066
制度改革	1069
制成	1907
制服	1523
制止	1673
制片	1017
制片人	1153
制约	2710
制药	1347
制裁	1300
制订	2159
制造	7637
制造业	2351
制造商	1890
刷	15120
刷卡	1527
刷屏	1153
刷新	3065
刷机	1231
刷牙	1404
券	1818
券商	2725
刹车	1686
刹那	1131
刺	2238
刺客	1279
刺杀	1059
刺激	8131
刺猬	1000
刺痛	1038
刻	3229
刻录	2087
刻录机	1374
刻意	2448
刻画	1227
刻苦	1163
刻骨铭心	1120
剂	2593
剂量	1400
削	1239
削减	1211
削弱	1313
前	47701
前一	1315
前一天	1438
前三	1044
前不久	1374
前世	1326
前两天	2060
前些	1199
前人	1033
前任	1165
前几天	3750
前几年	1299
前列	1528
前列腺	1184
前卫	1463
前去	1340
前台	2732
前后	3903
前场	1086
前夕	1417
前天	3011
前妻	1131
前就	1056
前年	1224
前往	4249
前所未有	1783
前排	1087
前提	4952
前方	1934
前日	1001
前景	3333
前期	4605
前来	2884
前段	1165
前段时间	1809
前沿	1562
前田	1140
前程	1092
前端	1647
前线	1409
前置	1143
前者	2618
前苏联	1033
前行	1514
前言	1060
前身	1208
前辈	2051
前进	3257
前途	3735
前锋	1996
前面	12330
剑	6433
剑客	1042
剑桥	1051
剔除	1086
剖析	1344
剥	1241
剥削	1329
剥夺	1605
剥离	1172
剧	3185
剧中	1876
剧场	1421
剧情	3674
剧本	2446
剧烈	1787
剧照	1138
剧组	1793
剧院	1228
剧集	1188
剩	2427
剩下	5656
剩余	2463
剪	2503
剪刀	1284
剪切	1005
剪辑	1210
副	17939
副作用	1526
副总	1671
副教授	1276
副本	5709
割	2297
割肉	1272
劈	1203
力	9926
力争	1826
力学	1231
力度	6021
力气	2585
力求	1538
力量	12278
劝	2932
劝说	1230
办	18422
办事	3323
办事处	2405
办公	4057
办公厅	1195
办公室	12221
办公桌	1118
办公楼	1496
办公用品	1027
办好	1547
办学	1709
办案	1527
办法	21981
办理	9559
办证	1362
功	2912
功利	1078
功力	1545
功劳	1329
功夫	3799
功底	1262
功德	1057
功放	1115
功效	2832
功率	2311
功耗	1283
功能	35141
功能性	1054
功臣	1009
功课	1563
加	44999
加上	11441
加个	1454
加为	1038
加之	1776
加以	3518
加价	1062
加倍	1173
加入	14172
加分	1501
加到	1240
加剧	1912
加勒比	1094
加固	1211
加大	6911
加密	2903
加州	1330
加工	5704
加工厂	1156
加强	15967
加快	6794
加快发展	1222
加快推进	1033
加息	2494
加我	1689
加拿大	4370
加水	1081
加油	9467
加油站	1691
加深	1698
加点	1466
加热	1819
加班	8541
加盖	1128
加盟	3465
加紧	1316
加薪	1068
加血	1520
加起来	1514
加载	2440
加速	4666
加重	2091
务	1659
务实	1536
务必	1728
劣势	1249
劣质	1195
动	10386
动不动	1526
动人	1974
动作	8934
动力	6436
动力学	1139
动向	1397
动听	1135
动员	2034
动工	1094
动心	1168
动态	5975
动情	1003
动感	1847
动手	2494
动摇	1546
动机	1991
动漫	2925
动物	6860
动物园	1594
动用	1527
动画	5150
动画片	1906
动脉	1297
动荡	1449
动词	1266
动辄	1090
动静	1846
助	2407
助力	1089
助学	1141
助手	1919
助攻	1290
助理	3310
努	1067
努力	21175
劫	1521
劫持	1051
励志	1106
劲	3590
劲儿	1038
劲舞	1185
劲舞团	1093
劳	1896
劳务	1520
劳动	5699
劳动保障	1458
劳动关系	1065
劳动力	2500
劳动合同	1764
劳动法	1103
劳动者	2553
劳尔	1041
劳工	1174
劳累	1256
劳资	1149
势	1921
势力	2949
势头	2406
势必	1660
勃	1005
勃起	1156
勇	2750
勇于	1366
勇士	1701
勇敢	3039
勇气	4114
勉强	3122
勋	1120
勋章	1248
勒	3927
勘察	1068
勘探	1101
募捐	1055
募集	1220
募集资金	1146
勤	2176
勤劳	1418
勤奋	1682
勤快	1160
勺	1162
勾	2046
勾勒	1003
勾引	1581
勾结	1066
勾起	1043
勿	1974
匀	1053
包	16275
包养	1017
包包	2458
包厢	1029
包含	6389
包围	1837
包头	1228
包子	2634
包容	1712
包括	29532
包月	1687
包皮	1191
包袱	1364
包装	6188
包裹	2386
包里	1148
匆匆	2325
匆忙	1408
匈奴	1121
匈牙利	1032
匕首	1481
化	12825
化为	1282
化作	1123
化合物	1236
化妆	2446
化妆品	3036
化学	3442
化工	2493
化成	1048
化疗	1376
化石	1259
化纤	1036
化肥	1400
化解	1885
化身	1340
化验	1132
北	7350
北上	1012
北京	54109
北京人	1345
北京地区	1035
北京大学	1915
北京奥运	1302
北京市	5660
北京时间	1453
北区	1007
北大	3652
北戴河	1005
北方	4008
北极	1223
北欧	1156
北海	1472
北约	1049
北美	1996
北航	1071
北路	1406
北辰	1003
北部	1903
北门	1004
北面	1023
匪	1115
匮乏	1159
匹	1158
匹配	2844
区	26394
区内	1623
区分	2623
区别	8849
区区	1097
区县	1323
区号	1152
区域	10929
区域性	1071
区委	1256
区政府	1306
区长	1170
区间	2013
医	2222
医保	1526
医务人员	1011
医学	3072
医学院	1546
医师	1695
医护人员	1008
医改	1010
医治	1065
医生	12125
医疗	4310
医疗保险	1343
医疗卫生	1250
医疗器械	1227
医疗服务	1035
医疗机构	1478
医科大学	1171
医药	2569
医院	16453
医院检查	1021
匿名	3003
十	6899
十一	4026
十一五	1174
十一月	1160
十七	1559
十七大	3162
十万	1590
十三	2273
十个	2094
十九	1241
十二	2718
十二月	1187
十五	2428
十余	1425
十佳	1093
十八	2086
十六	1702
十六大	1028
十六届	1116
十几	4148
十分	13463
十分重要	1281
十分钟	1592
十四	1742
十多	1611
十多年	1307
十大	3439
十天	1331
十字	1467
十字路口	1078
十届	1125
十年	5003
十年前	1275
十月	1833
十来	1059
十点	1372
十种	1059
十足	2269
千	6088
千万	4868
千万不要	2255
千万别	1852
千人	1124
千元	1670
千千	1046
千古	1294
千年	2623
千方百计	1184
千秋	1011
千里	1959
千金	1265
升	4087
升值	2713
升到	1093
升华	1376
升温	1333
升级	14549
升至	1108
升起	1501
升降	1040
升高	1891
午	1555
午后	1401
午夜	1643
午睡	1010
午餐	1784
午饭	2232
半	14082
半个	3317
半个小时	1633
半个月	2228
半价	1152
半决赛	1244
半场	1062
半夜	3185
半天	6545
半导体	1487
半岛	1474
半年	6896
半径	1143
半数	1053
半月	1464
半点	1313
半空	1015
半路	1017
华	7986
华东	1724
华中	1164
华为	3688
华丽	2977
华人	3099
华仔	1187
华侨	1376
华北	1489
华南	1587
华南虎	1254
华商	1056
华夏	2520
华尔街	1384
华山	1240
华工	1010
华文	1009
华润	1082
华盛顿	1626
华硕	2711
华美	1003
华裔	1298
华语	1377
协	1682
协会	5984
协作	2106
协助	4673
协同	1831
协商	3172
协定	1185
协议	9892
协议书	1070
协调	6712
协调发展	1303
卑	1164
卑微	1012
卑鄙	1219
卒	1078
卓	2133
卓越	2367
单	13362
单一	2865
单个	1840
单人	1259
单价	2047
单位	26068
单体	1078
单元	3652
单元格	1064
单击	2268
单单	1404
单反	1556
单号	1211
单向	1114
单子	2987
单手	1049
单挑	1459
单据	1678
单方面	1050
单曲	1385
单机	1557
单片机	1374
单独	5388
单纯	4945
单薄	1092
单证	1016
单词	2793
单调	1463
单身	3180
单车	1324
单间	1050
单项	1195
卖	36565
卖出	2873
卖到	1145
卖力	1021
卖场	1872
卖家	2725
卖得	1020
卖掉	2200
卖方	1139
卖淫	1262
卖点	1858
卖的	1661
卖给	1967
南	8232
南下	1140
南京	11577
南京市	1562
南北	2050
南国	1182
南大	1107
南宁	2333
南宁市	1084
南宋	1017
南宫	1049
南山	1827
南开	1102
南方	4793
南方周末	1015
南无	1453
南昌	2568
南极	1207
南海	2021
南湖	1063
南瓜	1328
南站	1042
南美	1137
南航	1364
南路	1539
南边	1006
南通	1672
南部	2128
南门	1148
南阳	1237
南非	1595
博	5881
博会	1012
博友	1474
博士	5930
博士后	1141
博士学位	1201
博士生	1386
博大	1023
博客	18096
博弈	1613
博得	1007
博文	1396
博爱	1048
博物馆	2781
博览会	1634
卜	1186
占	10810
占了	1683
占到	1463
占地	1331
占地面积	1004
占总	1044
占据	3266
占有	2633
占用	2917
占领	2165
卡	31731
卡丁车	1146
卡住	1007
卡卡	2340
卡号	1564
卡尔	1129
卡巴	1772
卡巴斯基	2296
卡拉	1575
卡片	1914
卡特	1032
卡车	1358
卡通	1908
卢	2887
卦	1355
卧	1422
卧室	2078
卧底	1069
卧铺	1033
卫	2951
卫冕	1019
卫士	1231
卫星	3151
卫浴	1092
卫生	4782
卫生局	1082
卫生部	1554
卫生间	2129
卫生院	1042
卫视	1444
印	3957
印制	1145
印刷	2968
印发	1099
印尼	1905
印度	6113
印章	1241
印花	1110
印花税	1342
印记	1150
印证	1228
印象	7658
危	1226
危及	1034
危害	3557
危机	4868
危险	7010
危险性	1035
即	18246
即为	1208
即使	14460
即便	3847
即刻	1119
即可	9999
即将	6660
即将到来	1046
即时	2285
即是	1578
却	44530
却不	2369
却不是	1050
却不知道	1091
却不能	1281
却也	1450
却又	2769
却在	1987
却很	1229
却是	6256
却有	1473
却没	1276
却没有	2555
却能	1102
却被	1865
却要	1158
却让	1121
却说	1155
卵	1544
卵巢	1185
卷	2874
卷入	1129
卷子	1037
卷烟	1062
卸	1233
卸载	2397
卿	1701
厂	6880
厂区	1009
厂商	6269
厂家	5138
厂房	1791
厂里	1177
厂长	1217
厄	2966
厄运	1162
厅	3208
厅长	1382
历	1419
历代	1270
历史	20672
历史上最	1225
历史性	1276
历史文化	1160
历届	1061
历年	1266
历时	1262
历来	1431
历程	1966
历经	1558
厉	1269
厉害	14165
压	5013
压低	1000
压倒	1025
压制	1767
压力	14900
压在	1285
压抑	2540
压根	1198
压缩	3932
压缩包	1120
压缩机	1088
压迫	1778
厌	1075
厌倦	1481
厌恶	1632
厌烦	1107
厕所	4145
厘米	2145
厚	3898
厚厚的	1265
厚度	1892
厚道	2060
厚重	1269
原	12104
原件	1621
原价	1448
原作者	1092
原先	2622
原则	9981
原创	3645
原厂	1252
原名	1083
原告	2186
原因	24440
原因之一	1229
原地	1499
原型	1537
原声	1054
原始	3941
原子	1438
原子弹	1075
原定	1130
原帖	1174
原文	2086
原料	3527
原是	1024
原有	3382
原本	5086
原材料	1986
原来	29553
原来如此	1040
原油	1879
原版	1805
原理	4533
原著	1378
原装	2290
原谅	3188
厢	1053
厦	1065
厦门	5648
厦门市	1146
厨	1095
厨师	1520
厨房	3331
去	331354
去世	2588
去买	2455
去了	13368
去做	3724
去北京	1107
去吃	1519
去向	1229
去吧	3919
去哪	1719
去哪里	1743
去年	13849
去年同期	1523
去想	1322
去打	1098
去找	3208
去掉	3674
去接	1015
去死	1785
去爱	1136
去玩	1392
去的	1302
去看	4374
去见	1080
去过	4183
去那里	1046
去问	1137
去除	2044
去面对	1097
县	8575
县城	2276
县委	1580
县委书记	1052
县市	1064
县政府	1382
县级	1558
县级以上	1122
县长	1492
叁	1170
参	1726
参与	14362
参与者	1397
参会	1211
参保	1260
参加	24129
参加活动	1075
参展	1719
参数	7851
参照	2482
参考	8901
参考文献	1027
参股	1498
参见	1508
参观	3919
参谋	1181
参赛	2421
又	133689
又一	1604
又一次	2110
又不	2601
又不是	3431
又不能	1215
又会	1958
又出现	1058
又去	1386
又叫	1055
又可	1042
又可以	1262
又名	1125
又回到	1328
又在	2318
又多	1011
又好	1392
又如何	1245
又将	1431
又开始	1968
又怕	1140
又把	1334
又是	9281
又是一个	1318
又有	5823
又来	1604
又没	1523
又称	1429
又能	2338
又被	1957
又要	4908
又见	1296
又说	1773
又问	1046
叉	1572
叉叉	1080
及	78069
及其	10438
及其它	1152
及早	1123
及时	13270
及格	1498
友	4917
友人	2624
友善	1169
友好	2577
友情	2666
友情链接	1298
友谊	2653
双	9793
双人	1214
双休日	1052
双倍	1385
双击	1922
双双	1471
双向	1625
双子	1352
双子座	1029
双层	1134
双手	4102
双方	10523
双核	2188
双眼	2009
双线	1013
双胞胎	1196
双脚	1254
双腿	1419
双臂	1103
双色球	1169
双语	1011
双赢	1265
双边	1159
双重	2103
双面	1149
双飞	1011
双鱼	1112
反	7834
反之	1012
反倒	1569
反倾销	1222
反光	1016
反击	2019
反动	1159
反向	1176
反响	1516
反复	4405
反对	6363
反射	1740
反差	1179
反应	10227
反弹	4604
反思	2598
反恐	1436
反感	1904
反抗	2058
反映	11138
反映出	1384
反正	28592
反省	1746
反而	6851
反腐	1063
反腐倡廉	1054
反腐败	1059
反转	1107
反过来	1594
反问	1082
反面	1206
反馈	4038
反驳	1497
发	65932
发个	2170
发作	1836
发信	1219
发信息	1125
发光	1538
发出	7617
发到	2491
发力	1332
发动	3122
发动机	4462
发发	1023
发呆	2078
发售	1673
发型	2213
发射	2849
发展	54950
发展前景	1278
发展壮大	1052
发展成为	1079
发展战略	1516
发展方向	1465
发展潜力	1000
发展空间	1245
发展规划	1276
发展起来	1039
发展趋势	1723
发展过程	1117
发展阶段	1055
发工资	1049
发布	15363
发布会	1851
发布时间	1110
发帖	2865
发愁	1239
发扬	1594
发抖	1202
发挥	9626
发挥作用	1105
发掘	1989
发改委	1615
发放	4104
发文	1189
发明	2872
发来	1874
发泄	2433
发消息	1129
发火	1224
发炎	1221
发烧	2189
发烧友	1002
发热	1736
发现	51461
发现自己	2322
发球	1023
发生	30786
发生什么	1067
发生变化	1342
发电	1860
发电机	1114
发疯	1256
发病	1926
发病率	1151
发短信	2270
发票	5937
发给	4395
发给你	1933
发育	2774
发脾气	1161
发自	1117
发自内心	1047
发芽	1031
发行	6765
发表	16457
发表文章	1121
发表言论	2831
发表评论	2043
发觉	2649
发言	6554
发言人	1771
发言权	1445
发誓	1701
发财	2125
发货	4346
发贴	2637
发起	2939
发车	1051
发达	3579
发达国家	2371
发达地区	1012
发过	1505
发送	7845
发邮件	1596
发酵	1496
发错	1381
发音	1859
发飙	1314
叔	1935
叔叔	3538
取	16711
取下	1037
取代	2595
取决	2275
取出	2119
取名	1244
取向	1256
取得	13364
取得联系	1016
取暖	1083
取款	1008
取消	7808
取缔	1148
取胜	1423
取舍	1077
取证	1030
受	16288
受不了	4059
受人	1130
受众	1485
受伤	4634
受体	1091
受到	15115
受到影响	1109
受害	1185
受害人	1213
受害者	1770
受影响	1169
受损	1624
受教育	1048
受欢迎	1698
受灾	1419
受理	2751
受益	2182
受苦	1131
受贿	1259
受过	1585
受阻	1068
受限	1010
受骗	1222
变	14174
变为	2094
变了	2371
变动	2935
变化	18086
变压器	1506
变大	1140
变小	1006
变异	1381
变形	3135
变形金刚	2594
变得	8769
变得更加	1154
变态	6069
变性	1165
变成	14598
变换	2013
变数	1084
变更	3797
变焦	1065
变的	1609
变相	1307
变种	1008
变色	1156
变质	1157
变身	1463
变迁	1407
变速箱	1066
变量	3107
变革	2293
叙	1115
叙事	1246
叙述	1985
叛逆	1245
叠	1519
叠加	1162
口	9737
口中	1880
口交	1036
口令	1262
口号	2357
口味	2576
口头	1571
口子	1047
口岸	1527
口径	1226
口感	1249
口才	1045
口服	1324
口气	2704
口水	2571
口碑	1866
口腔	1628
口袋	1837
口袋里	1270
口语	2111
口音	1237
古	5275
古人	1876
古今	1158
古代	3493
古典	2107
古城	1738
古墓	1022
古巴	1206
古怪	1393
古籍	1031
古老	2514
古董	1208
古装	1111
古镇	1306
古龙	1031
句	4902
句号	1075
句子	2157
句话	2026
另	11734
另一	4551
另一个人	1091
另一位	1280
另一半	1335
另一方	1030
另一方面	3360
另一种	2428
另一边	1031
另外	21124
另有	1713
另类	2011
另行	1215
只	33360
只不过	5240
只为	1814
只代表	1266
只会	4607
只做	1239
只剩	1552
只剩下	2121
只占	1008
只可惜	1070
只听	1202
只因	1157
只在	1970
只好	6872
只对	1164
只得	1684
只怕	1340
只想	2589
只是	58959
只是个	1429
只有	51136
只求	1012
只用	1745
只看	1742
只看到	1150
只知道	2151
只管	1192
只给	1017
只能	31820
只能用	1348
只要	32965
只见	2693
只觉得	1165
只说	1285
只需	2848
只需要	2552
只顾	1097
叫	56532
叫上	1021
叫了	1283
叫人	1648
叫什么	1960
叫做	4005
叫嚣	1017
叫声	1270
叫好	1078
叫我	4308
叫着	1089
叫道	1092
召	1381
召唤	2317
召回	1355
召开	8724
召集	1775
叮嘱	1122
叮当	1044
可	69815
可不	1826
可不可以	2019
可与	1033
可为	1034
可乐	2253
可他	1157
可以	304894
可以买	1099
可以享受	1068
可以作为	1093
可以使用	2194
可以利用	1260
可以吃	1002
可以吗	1438
可以实现	1369
可以帮助	1317
可以得到	1476
可以找到	1273
可以接受	1158
可以提供	1083
可以根据	1609
可以满足	1040
可以理解	1514
可以用	4250
可以用来	1088
可以直接	2065
可以看出	2269
可以看到	3217
可以考虑	1540
可以获得	1277
可以说是	2697
可以达到	1240
可以选择	2207
可以通过	3730
可以随时	1188
可使	1860
可供	1727
可信	1393
可做	1055
可分为	1292
可别	1143
可取	1039
可口	1211
可口可乐	1262
可可	1343
可否	1831
可在	2156
可好	1084
可将	1288
可就	1222
可得	1136
可怕	4451
可怜	9259
可恨	1005
可恶	1717
可悲	1495
可惜	11668
可想而知	1225
可我	2106
可持续	1213
可是	35090
可有	1163
可望	1066
可根据	1406
可比	1085
可没	1067
可爱	11443
可用	3283
可用于	1198
可疑	1490
可直接	1215
可真	1367
可知	1358
可笑	2234
可耻	1250
可能	101707
可能出现	1503
可能发生	1167
可能性	4271
可能成为	1218
可获得	1030
可行	2134
可行性	1503
可要	1203
可见	3730
可观	1444
可视	1200
可视化	1031
可言	1374
可说	1418
可谓	3079
可贵	1198
可达	1728
可选	1491
可选择	1107
可靠	3343
可靠性	1834
台	11268
台上	1987
台下	1342
台北	2154
台商	1115
台州	1364
台式	1307
台式机	1865
台服	1442
台海	1124
台湾	15274
台湾人	1351
台湾地区	1032
台灯	1000
台独	1263
台球	1313
台词	1817
台阶	2036
台面	1054
台风	2466
史	4520
史上	1999
史上最	1155
史密斯	1063
史料	1142
史诗	1092
右	4465
右上角	1054
右下角	1225
右侧	2112
右手	2511
右翼	1041
右脚	1106
右路	1006
右边	3501
右键	2699
叶	7610
叶子	2743
叶片	1320
号	71247
号召	1867
号楼	1445
号码	11892
号称	2459
号线	1714
司	3811
司令	1317
司令员	1008
司令部	1010
司徒	1041
司机	5332
司法	2972
司法机关	1010
司法考试	1007
司长	1027
司马	1507
叹	1395
叹了	1269
叹息	1556
叹气	1129
叻	1562
叼	2570
吃	66042
吃不	1006
吃不消	1042
吃东西	1488
吃个	1134
吃了	6462
吃亏	1780
吃什么	1638
吃到	1749
吃力	1354
吃吃	1072
吃喝	1271
吃好	1277
吃完	3334
吃完饭	1689
吃得	2212
吃惊	1807
吃掉	1436
吃法	1033
吃点	1951
吃着	1207
吃肉	1293
吃苦	1272
吃药	1924
吃过	2946
吃醋	1328
吃饭	31690
吃饱	1601
吃饱了	1076
各	29921
各个	8282
各个方面	1236
各人	1337
各位	10498
各国	3206
各地	6246
各大	3348
各家	1498
各异	1102
各式	1121
各式各样	1129
各方	2494
各有	2162
各界	1520
各省	1342
各种	21464
各种各样	2074
各类	6509
各级	4071
各级政府	1400
各自	5485
各行各业	1005
各路	1133
各项	5640
各项工作	1637
吆喝	1013
合	6813
合一	1255
合伙	1264
合伙人	1170
合作	20552
合作伙伴	2417
合作关系	1326
合作协议	1094
合作社	1212
合力	1343
合同	12739
合唱	1362
合在一起	1035
合并	4201
合影	1827
合成	3264
合格	4478
合法	5972
合法性	1206
合法权益	1882
合理	9738
合理性	1145
合租	1748
合算	1055
合约	2142
合肥	2944
合肥市	1057
合计	3017
合资	2141
合资公司	1066
合适	9531
合金	1617
合集	1129
吉	3356
吉他	2005
吉利	1758
吉林	2263
吉林省	1539
吉田	1414
吉祥	1615
吉祥物	1024
吊	2445
吊带	1042
同	24908
同一	4825
同上	1148
同为	1029
同事	14249
同于	1158
同人	1195
同仁	1282
同伴	1617
同名	1353
同在	1056
同城	1313
同学	30575
同居	1787
同年	1262
同志	10052
同性	1372
同性恋	2605
同情	3235
同意	12684
同感	1416
同方	1054
同时	40499
同时又	1351
同期	2335
同样	15169
同桌	1243
同步	5161
同比	2057
同比增长	1724
同济	1416
同盟	1207
同等	1621
同类	2227
同类产品	1049
同级	1314
同胞	2381
同行	3256
同行业	1058
同龄	1001
名	22727
名下	1000
名为	2584
名义	3094
名人	2905
名列	1246
名利	1106
名副其实	1100
名单	4985
名叫	2123
名声	1782
名字	24144
名字叫	1202
名学生	1024
名家	1353
名将	1154
名师	1210
名录	1254
名校	1370
名模	1021
名次	1173
名气	1848
名片	2882
名牌	2508
名称	8705
名著	1100
名言	1404
名誉	1495
名词	1915
名贵	1007
名额	1805
后	135175
后世	1114
后人	1427
后代	1706
后会	1254
后再	2553
后勤	1374
后卫	2078
后又	1447
后台	5114
后备	1165
后天	4215
后宫	1076
后将	1120
后就	1936
后市	2031
后悔	5507
后才	1451
后才能	1104
后排	1130
后方	1310
后期	3594
后来	25773
后果	5949
后续	3330
后缀	1558
后者	3548
后背	1179
后裔	1056
后边	1171
后退	1407
后遗症	1179
后门	1476
后院	1012
后面	15447
吐	3614
吐了	1151
吐出	1197
吐血	1500
向	52646
向上	2932
向下	2021
向东	1206
向他	1769
向你	2162
向前	2580
向北	1010
向南	1088
向右	1020
向后	1176
向外	1454
向她	1261
向导	1366
向左	1004
向往	2523
向您	1029
向我	2322
向日葵	1011
向来	1853
向着	1358
向西	1001
向阳	1003
吓	4030
吓了	1307
吓人	2004
吓到	1109
吓唬	1195
吓坏	1010
吓得	1682
吓死	1426
吕	3043
吕布	1059
吖	4107
吗	221081
君	5859
君主	1061
君子	2173
吝啬	1096
吞	1503
吞噬	1186
吟	1460
否	4707
否决	1120
否则	11478
否定	2618
否认	3346
吧	385554
吨	2959
吩咐	1314
含	6090
含义	2952
含有	3894
含着	1061
含糊	1078
含蓄	1291
含量	3785
听	32132
听不	1032
听不到	1467
听不懂	1580
听不见	1085
听从	1078
听他	1265
听众	1607
听你	1412
听到	11448
听力	2014
听取	2206
听听	3361
听完	1330
听得	2029
听懂	1308
听我	1314
听歌	1814
听着	2812
听见	3810
听觉	1043
听证	1161
听证会	1148
听话	2234
听说	12443
听课	1299
听起来	1889
听过	3404
听音乐	1155
启	2141
启动	11103
启发	1861
启用	2258
启示	1948
启蒙	1124
吴	8187
吵	3348
吵架	3267
吵醒	1082
吸	2899
吸入	1123
吸取	1671
吸引	8628
吸引人	1438
吸引力	2322
吸收	4886
吸毒	1391
吸烟	1755
吸纳	1398
吸血	1095
吸血鬼	1246
吸附	1241
吹	5974
吹牛	1361
吻	2640
吻合	1325
吼	2142
吼吼	1615
吾	5767
呀	79996
呃	7963
呆	4557
呆呆	1301
呆在	2032
呆着	1638
呈	4380
呈现	3935
呈现出	1782
告	3325
告别	2704
告知	3633
告警	1220
告诉	34519
告诉大家	1338
告诉自己	1139
告诉记者	4094
告诫	1265
呐	2818
呐喊	1385
呕	1041
呕吐	1484
呗	4078
员	4988
员工	13051
呛	1025
呜	1018
呜呜	1847
呜呜呜	1029
呢	242959
呢个	1416
呦	1080
周	10785
周一	4465
周三	2232
周二	2148
周五	4736
周六	4336
周刊	1636
周到	1268
周四	2471
周围	7384
周密	1035
周岁	1302
周年	2036
周恩来	1521
周报	1739
周日	3572
周星驰	1492
周期	4204
周期性	1072
周末	12071
周杰伦	2878
周润发	1120
周笔畅	1161
周转	1098
周边	3798
周迅	1301
味	3956
味精	1028
味道	7785
呵	4511
呵呵	250099
呵呵呵	3174
呵护	1724
呸	1033
呻吟	1433
呼	2706
呼叫	2021
呼吁	2983
呼吸	3860
呼吸道	1008
呼呼	2110
呼和浩特	1090
呼唤	2023
呼啸	1071
呼喊	1072
呼声	1358
呼应	1073
命	5746
命中	1834
命中率	1014
命令	6646
命令行	1175
命名	3087
命苦	1004
命运	5405
命题	1775
咀嚼	1053
咁	5982
咆哮	1074
咋	13090
咋个	1647
咋办	1627
咋样	2336
和	665031
和他	4328
和你	6366
和她	3097
和尚	2460
和平	4125
和我	5615
和睦	1051
和解	1160
和讯	1370
和谐	6789
和谐社会	2224
咏	1338
咒	1374
咔咔	1816
咖	1591
咖啡	4631
咖啡厅	1014
咖啡馆	1056
咖喱	1028
咦	1237
咧	4230
咨询	8310
咨询公司	1056
咨询服务	1119
咨询机构	1069
咨询电话	1086
咩	8995
咪	2141
咪咪	1778
咬	4350
咬牙	1092
咬着	1006
咯	29715
咱	6321
咱们	11055
咱俩	2184
咳	2195
咳咳	1004
咳嗽	2153
咸	1476
咸阳	1070
咽	1356
咽喉	1007
哀	1290
哀伤	1066
哀悼	1016
品	5638
品位	1804
品味	2501
品尝	1739
品德	1138
品格	1103
品牌	17805
品牌形象	1052
品种	6388
品质	5384
哄	2072
哇	16583
哇哇	1032
哇塞	1192
哈	54417
哈佛	1300
哈利	1191
哈利波特	1315
哈哈	122324
哈哈哈	13291
哈哈哈哈	5170
哈哈大笑	1060
哈尔滨	3205
哈尔滨市	1156
哉	1435
响	3380
响了	1359
响亮	1183
响应	3240
响起	2123
哎	18219
哎呀	3758
哎哟	1133
哑	1084
哑巴	1058
哒	2277
哟	8481
哥	10243
哥们	4057
哥们儿	1043
哥伦比亚	1079
哥哥	11320
哦	21790
哦哦	1976
哩	2500
哪	33103
哪一	1182
哪个	22534
哪些	7395
哪位	2921
哪儿	6091
哪去	1088
哪天	3958
哪家	1560
哪怕	3670
哪有	4899
哪来	1483
哪种	2129
哪能	1976
哪边	1104
哪里	38748
哭	9948
哭声	1052
哭得	1056
哭泣	2151
哭着	1313
哮喘	1063
哲	1961
哲学	3511
哲学家	1175
哲理	1190
哼	4893
哼哼	2122
唇	1714
唉	28137
唐	5379
唐代	1266
唐僧	1346
唐山	1590
唐朝	1437
唔	13475
唔好	1313
唔知	1518
唔系	1719
唠叨	1365
唤	1266
唤起	1055
唤醒	1388
售	2228
售价	2942
售出	1084
售前	1088
售后	2029
售后服务	1918
售票	1217
唯	2608
唯一	10853
唯有	1781
唯独	1138
唯美	1361
唱	8606
唱得	1098
唱歌	4612
唱片	2566
唱片公司	1278
唱的	1532
唱着	1105
啃	1833
商	6594
商业	9246
商业化	1196
商业地产	1101
商业模式	1171
商业街	1059
商业银行	2375
商人	2841
商会	1498
商务	7708
商务部	2012
商品	9842
商品房	2031
商圈	1251
商场	3661
商城	2143
商学院	1287
商家	4339
商店	2940
商户	1460
商报	1047
商机	2134
商标	2922
商用	1657
商界	1098
商行	1073
商讨	1103
商议	1083
商谈	1022
商贸	1629
商量	4552
商铺	1797
啊	84662
啊哈	1073
啊啊	1598
啊啊啊	1417
啊啊啊啊	1405
啤酒	3330
啥	41314
啥事	1369
啥子	4580
啥意思	1439
啥时候	2827
啥样	1038
啦	103305
啦啦	1215
啦啦啦	1269
啧啧	1171
啵	1487
啸	1345
喂	3674
喂养	1093
喃	2122
喃喃	1055
善	3484
善于	2858
善待	1065
善恶	1001
善意	1412
善良	3892
喇	2908
喇叭	1818
喇嘛	1001
喉	1225
喉咙	1458
喊	7960
喊了	1001
喊着	1203
喊道	1017
喔	6253
喘	1249
喘息	1063
喜	4400
喜剧	1896
喜好	1823
喜庆	1157
喜悦	2115
喜欢	73564
喜欢你	2027
喜欢吃	1442
喜欢听	1026
喜爱	3548
喝	16156
喝咖啡	1048
喝多了	1035
喝完	1085
喝彩	1090
喝水	2249
喝点	1142
喝着	1026
喝茶	1806
喝酒	5525
喝醉	1073
喧嚣	1269
喧闹	1041
喵	1377
喷	2844
喷出	1112
喷射	1011
喷雾	1006
喻	1512
喽	3597
嗓子	1746
嗓音	1285
